     x        u       v
    0.035100000 -6.5447526E-08     0.26091784
    0.035200000  4.1723839E-07     0.26152148
    0.035300000 -6.5749129E-08     0.26212441
    0.035400000  4.1683706E-07     0.26272664
    0.035500000 -6.6050028E-08     0.26332817
    0.035600000  4.1643644E-07     0.26392900
    0.035700000 -6.6350227E-08     0.26452912
    0.035800000  4.1603651E-07     0.26512855
    0.035900000 -6.6649726E-08     0.26572728
    0.036000000  4.1563729E-07     0.26632531
    0.036100000 -6.6948526E-08     0.26692264
    0.036200000  4.1523876E-07     0.26751928
    0.036300000 -6.7246629E-08     0.26811521
    0.036400000  4.1484093E-07     0.26871046
    0.036500000 -6.7544037E-08     0.26930501
    0.036600000  4.1444379E-07     0.26989886
    0.036700000 -6.7840751E-08     0.27049202
    0.036800000  4.1404735E-07     0.27108449
    0.036900000 -6.8136772E-08     0.27167626
    0.037000000  4.1365160E-07     0.27226735
    0.037100000 -6.8432101E-08     0.27285774
    0.037200000  4.1325654E-07     0.27344745
    0.037300000 -6.8726740E-08     0.27403646
    0.037400000  4.1286217E-07     0.27462479
    0.037500000 -6.9020691E-08     0.27521242
    0.037600000  4.1246849E-07     0.27579937
    0.037700000 -6.9313955E-08     0.27638564
    0.037800000  4.1207549E-07     0.27697122
    0.037900000 -6.9606532E-08     0.27755611
    0.038000000  4.1168318E-07     0.27814032
    0.038100000 -6.9898425E-08     0.27872384
    0.038200000  4.1129156E-07     0.27930668
    0.038300000 -7.0189635E-08     0.27988884
    0.038400000  4.1090061E-07     0.28047032
    0.038500000 -7.0480163E-08     0.28105111
    0.038600000  4.1051035E-07     0.28163123
    0.038700000 -7.0770010E-08     0.28221066
    0.038800000  4.1012077E-07     0.28278942
    0.038900000 -7.1059179E-08     0.28336750
    0.039000000  4.0973186E-07     0.28394490
    0.039100000 -7.1347669E-08     0.28452162
    0.039200000  4.0934363E-07     0.28509767
    0.039300000 -7.1635484E-08     0.28567304
    0.039400000  4.0895608E-07     0.28624773
    0.039500000 -7.1922623E-08     0.28682175
    0.039600000  4.0856920E-07     0.28739510
    0.039700000 -7.2209088E-08     0.28796778
    0.039800000  4.0818300E-07     0.28853978
    0.039900000 -7.2494882E-08     0.28911111
    0.040000000  4.0779747E-07     0.28968177
    0.040100000 -7.2780004E-08     0.29025176
    0.040200000  4.0741260E-07     0.29082108
    0.040300000 -7.3064456E-08     0.29138973
    0.040400000  4.0702841E-07     0.29195771
    0.040500000 -7.3348241E-08     0.29252503
    0.040600000  4.0664488E-07     0.29309168
    0.040700000 -7.3631358E-08     0.29365766
    0.040800000  4.0626202E-07     0.29422297
    0.040900000 -7.3913810E-08     0.29478762
    0.041000000  4.0587983E-07     0.29535161
    0.041100000 -7.4195597E-08     0.29591493
    0.041200000  4.0549830E-07     0.29647759
    0.041300000 -7.4476722E-08     0.29703959
    0.041400000  4.0511743E-07     0.29760093
    0.041500000 -7.4757184E-08     0.29816160
    0.041600000  4.0473722E-07     0.29872162
    0.041700000 -7.5036987E-08     0.29928097
    0.041800000  4.0435767E-07     0.29983967
    0.041900000 -7.5316130E-08     0.30039771
    0.042000000  4.0397878E-07     0.30095509
    0.042100000 -7.5594616E-08     0.30151181
    0.042200000  4.0360055E-07     0.30206788
    0.042300000 -7.5872445E-08     0.30262329
    0.042400000  4.0322297E-07     0.30317804
    0.042500000 -7.6149619E-08     0.30373214
    0.042600000  4.0284605E-07     0.30428559
    0.042700000 -7.6426139E-08     0.30483839
    0.042800000  4.0246978E-07     0.30539053
    0.042900000 -7.6702007E-08     0.30594202
    0.043000000  4.0209416E-07     0.30649286
    0.043100000 -7.6977224E-08     0.30704305
    0.043200000  4.0171920E-07     0.30759258
    0.043300000 -7.7251791E-08     0.30814147
    0.043400000  4.0134488E-07     0.30868971
    0.043500000 -7.7525709E-08     0.30923731
    0.043600000  4.0097121E-07     0.30978425
    0.043700000 -7.7798981E-08     0.31033055
    0.043800000  4.0059818E-07     0.31087621
    0.043900000 -7.8071606E-08     0.31142121
    0.044000000  4.0022581E-07     0.31196558
    0.044100000 -7.8343586E-08     0.31250930
    0.044200000  3.9985407E-07     0.31305237
    0.044300000 -7.8614923E-08     0.31359480
    0.044400000  3.9948298E-07     0.31413659
    0.044500000 -7.8885618E-08     0.31467774
    0.044600000  3.9911253E-07     0.31521825
    0.044700000 -7.9155672E-08     0.31575812
    0.044800000  3.9874272E-07     0.31629735
    0.044900000 -7.9425087E-08     0.31683594
    0.045000000  3.9837355E-07     0.31737389
    0.045100000 -7.9693863E-08     0.31791121
    0.045200000  3.9800502E-07     0.31844788
    0.045300000 -7.9962002E-08     0.31898392
    0.045400000  3.9763712E-07     0.31951933
    0.045500000 -8.0229506E-08     0.32005410
    0.045600000  3.9726986E-07     0.32058823
    0.045700000 -8.0496375E-08     0.32112173
    0.045800000  3.9690323E-07     0.32165460
    0.045900000 -8.0762611E-08     0.32218684
    0.046000000  3.9653724E-07     0.32271844
    0.046100000 -8.1028215E-08     0.32324942
    0.046200000  3.9617187E-07     0.32377976
    0.046300000 -8.1293189E-08     0.32430947
    0.046400000  3.9580714E-07     0.32483855
    0.046500000 -8.1557533E-08     0.32536701
    0.046600000  3.9544303E-07     0.32589483
    0.046700000 -8.1821249E-08     0.32642203
    0.046800000  3.9507955E-07     0.32694860
    0.046900000 -8.2084338E-08     0.32747455
    0.047000000  3.9471670E-07     0.32799987
    0.047100000 -8.2346801E-08     0.32852456
    0.047200000  3.9435448E-07     0.32904863
    0.047300000 -8.2608640E-08     0.32957208
    0.047400000  3.9399287E-07     0.33009490
    0.047500000 -8.2869856E-08     0.33061710
    0.047600000  3.9363189E-07     0.33113868
    0.047700000 -8.3130450E-08     0.33165964
    0.047800000  3.9327153E-07     0.33217997
    0.047900000 -8.3390423E-08     0.33269969
    0.048000000  3.9291180E-07     0.33321879
    0.048100000 -8.3649777E-08     0.33373727
    0.048200000  3.9255268E-07     0.33425513
    0.048300000 -8.3908513E-08     0.33477237
    0.048400000  3.9219417E-07     0.33528900
    0.048500000 -8.4166632E-08     0.33580501
    0.048600000  3.9183629E-07     0.33632040
